Date,Open,High,Low,Close,Adj Close,Volume,OpenPower3,ClosePower3,OpenPower2,ClosePower2,OpenDetr,CloseDetr
2015-06-03,225.73599243164065,227.4040069580078,223.92999267578125,225.87399291992188,225.87399291992188,17752400,11502769.886511495,11523878.950270783,50956.73827909773,51019.06067758892,4708.603824437469,4714.7691803584285
2015-06-04,225.77200317382807,226.5809936523437,224.0540008544922,224.32400512695312,224.32400512695312,14728100,11508275.73463823,11288266.42386842,50972.99741712303,50321.25927619729,4694.994010151468,4699.557851746063
2015-06-05,224.1540069580078,225.968002319336,223.1790008544922,224.9519958496093,224.9519958496093,18056500,11262622.301619932,11383335.925017752,50245.018835330615,50603.40043672264,4679.730188907458,4686.524501649322
2015-06-06,225.0050048828125,225.718994140625,224.3789978027344,225.61900329589844,225.61900329589844,11131500,11391385.133485248,11484894.999174248,50627.25222231448,50903.93464823463,4666.935361804073,4673.530168276214
2015-06-07,225.5959930419922,226.19400024414065,222.6519927978516,222.8809967041016,222.8809967041016,13318400,11481381.420155505,11071822.727843292,50893.55207660259,49675.938691813746,4653.880524935064,4657.13082086502
2015-06-08,222.8789978027344,229.4640045166016,222.8390045166016,228.488998413086,228.488998413086,23378400,11071524.838609615,11928775.95514905,49675.04766155129,52207.22239581522,4637.517704667618,4649.077481754607
2015-06-09,228.5379943847656,230.95399475097656,227.9290008544922,229.04800415039065,229.04800415039065,28353100,11936451.431572258,12016542.740184268,52229.61487741115,52462.988205277376,4629.53087622146,4635.975146672516
2015-06-10,228.9949951171875,229.7819976806641,228.009994506836,228.8029937744141,228.8029937744141,15904800,12008201.634029726,11978022.045394206,52438.70778872073,52350.809960134575,4616.342051925692,4622.068795477142
2015-06-11,228.85499572753903,230.28700256347656,228.7669982910156,229.7050018310547,229.7050018310547,14416000,11986190.934820944,12120243.811421065,52374.60906945191,52764.38786620484,4602.5562275078555,4609.3094627143855
2015-06-12,229.7050018310547,231.0570068359375,229.31300354003903,229.98199462890625,229.98199462890625,14017700,12120243.811421065,12164142.771295022,52764.38786620484,52891.71785349026,4589.760408583183,4595.92511469284
2015-06-13,229.9199981689453,232.6519927978516,229.2100067138672,232.4019927978516,232.4019927978516,13305300,12154308.125101736,12552191.118369838,52863.205558007816,54010.686256412664,4576.329579892884,4584.683772042388
2015-06-14,232.44200134277344,234.8580017089844,232.0039978027344,233.54299926757807,233.54299926757807,12165900,12558674.90134215,12737979.920710005,54029.28398823389,54542.33250689597,4565.2057580385235,4572.163437692718
2015-06-15,233.4219970703125,237.83599853515625,233.4219970703125,236.822998046875,236.822998046875,19912100,12718190.950988088,13282249.20174994,54485.82871629298,56085.13240391016,4552.539928737873,4561.7820956526175
2015-06-16,236.76499938964844,251.74200439453125,236.1219940185547,250.8950042724609,250.8950042724609,41612000,13272493.004352476,15793414.792499855,56057.664935980225,62948.30316887818,4542.237106029021,4562.192761058806
2015-06-17,250.822998046875,256.8529968261719,246.4759979248047,249.28399658203125,249.28399658203125,43858400,15779820.68556573,15491133.487734811,62912.17634922266,62142.51095191017,4542.649279658059,4546.92041254898
2015-06-18,249.4279937744141,252.1080017089844,244.1269989013672,249.0070037841797,249.0070037841797,30980200,15517994.038888864,15439551.761511704,62214.324078329155,62004.48793357448,4527.608450357408,4532.982078931731
2015-06-19,249.04299926757807,250.9770050048828,243.78700256347656,244.6060028076172,244.6060028076172,23965300,15446248.374002775,14635289.99125388,62022.41548419089,59832.09660952003,4513.577630822383,4514.919737135771
2015-06-20,244.52999877929688,245.8280029296875,240.6269989013672,245.2120056152344,245.2120056152344,20608100,14621651.78870146,14744334.956282176,59794.92030300293,60128.92769784575,4495.418805305913,4501.8643991239915
2015-06-21,245.1000061035156,245.2239990234375,241.8820037841797,243.94400024414065,243.94400024414065,10600900,14724140.950987998,14516784.290961845,60074.01299194338,59508.675255113296,4482.342987601944,4486.935052933501
2015-06-22,243.968994140625,247.91700744628903,243.7790069580078,246.9900054931641,246.9900054931641,17692500,14521246.80915689,15067393.80941496,59520.870101988316,61004.06281351323,4467.566150610864,4476.319717363127
2015-06-23,246.927001953125,247.3040008544922,243.13299560546875,244.29600524902344,244.29600524902344,15108700,15055866.334663326,14579717.068639947,60972.9442935586,59680.53818063089,4456.878333395175,4459.964376299589
2015-06-24,244.2819976806641,244.34100341796875,240.51499938964844,240.51499938964844,240.51499938964844,17344900,14577209.274783738,13913182.992669003,59673.69439085598,57847.46493140259,4440.587504094525,4442.522029620817
2015-06-25,240.3650054931641,243.33200073242188,240.3650054931641,242.7989959716797,242.7989959716797,16133100,13887168.922735304,14313329.184783597,57775.335865728804,58951.35244485573,4423.024686878836,4431.144685383451
2015-06-26,242.60400390625,243.74899291992188,241.5529937744141,243.593994140625,243.593994140625,13983500,14278871.734491838,14454388.70197718,58856.702711343765,59338.03398138285,4411.617860263734,4418.278342733
2015-06-27,243.5489959716797,251.3390045166016,243.11700439453125,250.9900054931641,250.9900054931641,20488600,14446379.872965224,15811362.08344079,59316.11343881325,62995.98285745854,4398.917027300974,4412.013013266142
2015-06-28,250.9550018310547,251.1719970703125,247.4340057373047,249.0110015869141,249.0110015869141,15137600,15804747.735684628,15440295.418585194,62978.41294402466,62006.47891131813,4392.67720813216,4396.372668540495
2015-06-29,248.7209930419922,257.1730041503906,248.5809936523437,257.0639953613281,257.0639953613281,34742900,15386410.997197725,16987276.646681406,61862.132379794726,66081.89771112893,4376.797374314909,4390.764321495512
2015-06-30,257.0360107421875,267.86700439453125,255.9459991455078,263.0719909667969,263.0719909667969,44533800,16981729.420391332,18206389.719069976,66067.51081825793,69206.87243123446,4371.4665669869155,4383.110976281584
2015-07-01,263.3450012207031,265.1719970703125,255.7740020751953,258.6210021972656,258.6210021972656,27029800,18263131.120758068,17297819.898508225,69350.58966793213,66884.82277751807,4364.129732437242,4364.998646692656
2015-07-02,258.552001953125,261.6310119628906,254.11599731445312,255.41200256347656,255.41200256347656,21551900,17283978.38478677,16661876.32578194,66849.13771396875,65235.29105348536,4345.690908141474,4348.12830623947
2015-07-03,255.45899963378903,257.0769958496094,253.5050048828125,256.33599853515625,256.33599853515625,19033800,16671075.620971564,16843362.74130456,65259.300493896226,65708.14414501563,4328.95208079395,4335.390961391752
2015-07-04,256.4909973144531,261.4570007324219,254.1999969482422,260.885986328125,260.885986328125,15620400,16873935.26655146,17756291.000801437,65787.6317033628,68061.49786239862,4316.338253446425,4326.279608365325
2015-07-05,260.80499267578125,274.5060119628906,258.70098876953125,271.9129943847656,271.9129943847656,44156100,17739758.48659661,20104343.106130168,68019.24420461431,73936.67651528958,4307.006423779565,4323.645275602568
2015-07-06,271.1080017089844,277.4219970703125,267.6000061035156,269.0299987792969,269.0299987792969,49154800,19926315.74492045,19471621.951274,73499.54859063867,72377.14024318848,4303.663607784579,4307.1009391777025
2015-07-07,269.9630126953125,271.34100341796875,264.8320007324219,266.2070007324219,266.2070007324219,28857600,19674911.984543417,18865069.83408353,72880.02822352946,70866.16723895166,4288.8727937427175,4290.61660031143
2015-07-08,265.98199462890625,272.97100830078125,264.385986328125,270.7850036621094,270.7850036621094,36980200,18817274.29458916,19855179.93155383,70746.42146677151,73324.51820828859,4271.245950648123,4281.533262421721
2015-07-09,270.8269958496094,272.3349914550781,267.08599853515625,269.2279968261719,269.2279968261719,40301200,19864418.534839906,19514645.19678779,73347.26168092433,72483.71427503321,4262.445126840637,4266.314914766386
2015-07-10,269.156005859375,294.59100341796875,268.802001953125,284.8940124511719,284.8940124511719,100390000,19498994.86439487,23123308.08737194,72444.95549017191,81164.59833052848,4247.128311822214,4268.319589571989
2015-07-11,284.8800048828125,298.5060119628906,283.5299987792969,293.114990234375,293.114990234375,41109900,23119897.499089614,25183384.01421384,81156.61718203127,85916.39750009775,4249.206485817462,4262.879226535795
2015-07-12,293.1400146484375,314.3940124511719,292.5050048828125,310.86700439453125,310.86700439453125,56405000,25189834.587411456,30041657.09652436,85931.06818808615,96638.29442122951,4243.820670554898,4266.969899876554
2015-07-13,310.8269958496094,310.947998046875,281.010986328125,292.0539855957031,292.0539855957031,62053900,30030059.51662895,24910899.63670685,96613.42134889308,85295.53050233517,4247.861826727882,4234.495540258329
2015-07-14,292.03399658203125,296.1470031738281,286.63800048828125,287.4639892578125,287.4639892578125,28727200,24905785.06620264,23754743.454693686,85283.85515967384,82635.54512001574,4215.423002432114,4216.244203101041
2015-07-15,288.0450134277344,293.2479858398437,285.36700439453125,285.8290100097656,285.8290100097656,27486600,23899074.531985503,23351722.189117894,82969.92976058368,81698.2229631627,4197.788194249629,4200.9478830335975
2015-07-16,286.0419921875,291.1830139160156,275.239990234375,278.0889892578125,278.0889892578125,49482600,23403961.891929287,21505590.94262645,81820.02129459381,77333.48594643176,4182.139347981205,4179.546521462247
2015-07-17,278.09100341796875,280.2799987792969,272.0429992675781,279.47198486328125,279.47198486328125,27591400,21506058.232089363,21828044.884620205,77334.6061820127,78104.5903234221,4160.542534183485,4167.268176248319
2015-07-18,279.3309936523437,282.5270080566406,274.07501220703125,274.9010009765625,274.9010009765625,25187100,21795025.36597869,20774422.681252822,78025.80401480568,75570.56033791602,4148.136699389672,4149.035851542203
2015-07-19,274.7669982910156,275.6700134277344,272.51300048828125,273.614013671875,273.614013671875,15332500,20744057.513706576,20484011.47981892,75496.90334985498,74864.628477633,4129.926879000154,4134.087523418119
2015-07-20,273.4989929199219,278.9809875488281,272.9599914550781,278.9809875488281,278.9809875488281,22711400,20458189.38026484,21713199.457911268,74801.69912821148,77830.3914137194,4115.013048600872,4125.7931564756755
2015-07-21,278.8819885253906,280.5469970703125,275.41900634765625,275.8330078125,275.8330078125,22930700,21690092.261426,20986436.69464968,77775.16352387611,76083.84819889069,4106.750219178151,4108.98383591995
2015-07-22,275.6570129394531,277.6659851074219,274.3810119628906,277.22198486328125,277.22198486328125,19389800,20946291.21870073,21305071.990082216,75986.78878270183,76852.02889153734,4089.8794185640254,4096.711472151334
2015-07-23,277.34100341796875,278.1109924316406,275.71600341796875,276.04901123046875,276.04901123046875,18531300,21332524.224873103,21035778.42753368,76918.03217688575,76203.05660131946,4077.9175840143516,4081.877157699125
2015-07-24,276.0050048828125,289.25299072265625,275.2539978027344,288.27801513671875,288.27801513671875,37199400,21025719.77659995,23957117.864636097,76178.76272036135,83104.21401116624,4062.935760451007,4080.4448207859778
2015-07-25,288.1640014648437,290.7330017089844,286.00201416015625,288.6969909667969,288.6969909667969,20662200,23928704.055470176,24061725.722942043,83038.49174023044,83345.9525932828,4061.4489320048488,4067.202455796659
2015-07-26,288.6400146484375,293.052001953125,287.7059936523437,292.6860046386719,292.6860046386719,16032300,24047482.297762185,25072975.06904167,83313.05805625021,85665.09731134865,4048.279120160254,4057.5301286491367
2015-07-27,292.6390075683594,297.77398681640625,287.45001220703125,293.6239929199219,293.6239929199219,30592000,25060898.982521214,25314807.001246728,85637.5887505943,86215.04921823833,4038.6322880519874,4044.8067761109896
2015-07-28,293.63299560546875,296.64898681640625,293.4230041503906,294.427001953125,294.427001953125,25453600,25317135.573573235,25523069.91596564,86220.33610824123,86687.25947910547,4025.9804510609074,4031.9484443247957
2015-07-29,294.4840087890625,294.5360107421875,288.7770080566406,289.5899963378906,289.5899963378906,24672600,25537898.085756257,24285702.25673952,86720.83143247664,83862.3659789795,4013.1856392163127,4013.450097890164
2015-07-30,289.1029968261719,290.1260070800781,286.5679931640625,287.72198486328125,287.72198486328125,21635800,24163385.392284885,23818759.696659174,83580.54277387355,82783.94057366624,3994.1588022252326,3997.9207455961578
2015-07-31,287.6960144042969,288.9590148925781,282.343994140625,284.6499938964844,284.6499938964844,23629100,23812310.46801696,23063941.96100157,82768.9967041174,81025.61902526859,3979.105994775169,3981.187413809964
2015-08-01,284.6860046386719,284.9320068359375,278.11199951171875,281.6010131835937,281.6010131835937,18995000,23072696.446459927,22330715.52886721,81046.1212371299,79299.13062602651,3962.450159981355,3964.477092277677
2015-08-02,280.4490051269531,283.0320129394531,277.52899169921875,282.614013671875,282.614013671875,17722200,22057775.44508871,22572573.654037274,78651.64447669778,79870.68072372675,3944.5673354414475,3951.828751946561
2015-08-03,282.8059997558594,285.47100830078125,280.2330017089844,281.2269897460937,281.2269897460937,21474100,22618607.08908408,22241854.458742104,79979.23349791113,79088.61976164949,3933.2785050421644,3936.780387201383
2015-08-04,281.2250061035156,285.7149963378906,281.2250061035156,285.2179870605469,285.2179870605469,21908700,22241383.811401043,23202283.63553372,79087.5040579224,81349.30014287028,3918.051686361632,3927.110043696439
2015-08-05,284.84698486328125,285.5010070800781,281.4880065917969,281.8819885253906,281.8819885253906,20128000,23111859.05163284,22397625.546831068,81137.80478570238,79457.45545502845,3908.0278400932093,3910.1127043418855
2015-08-06,281.906005859375,281.906005859375,278.40301513671875,278.5769958496094,278.5769958496094,18792100,22403351.10337649,21619007.49261105,79470.99613958597,77605.14261659328,3891.4410360611137,3893.146370846707
2015-08-07,278.7409973144531,280.3919982910156,276.3659973144531,279.5849914550781,279.5849914550781,42484800,21657212.046449885,21854534.593714166,77696.54358385596,78167.76744693611,3874.6302024880033,3880.493025632779
2015-08-08,279.74200439453125,279.9280090332031,260.7099914550781,260.9970092773437,260.9970092773437,58533000,21891375.32827637,17778969.813949246,78255.58902266994,68119.43885171783,3861.985384539892,3848.2437026356474
2015-08-09,261.1159973144531,267.00299072265625,260.4679870605469,265.0830078125,265.0830078125,23789600,17803297.09629453,18627118.14925645,68181.56405352149,70269.00103092194,3829.7135524316254,3838.6683603514066
2015-08-10,265.4779968261719,267.0320129394531,262.59600830078125,264.4700012207031,264.4700012207031,20979400,18710508.732934773,18498190.672766976,70478.56679883692,69944.38154567871,3820.429726915155,3824.3940129402126
2015-08-11,264.3420104980469,270.385986328125,264.093994140625,270.385986328125,270.385986328125,25433900,18471346.97219617,19767535.945678137,69876.69851414952,73108.581602633,3805.6479155588413,3816.6486572282374
2015-08-12,270.5979919433594,270.6730041503906,265.468994140625,266.3760070800781,266.3760070800781,26815400,19814070.703286342,18901023.14633117,73223.27324377839,70956.17714792583,3798.2580719759644,3798.9773371607935
2015-08-13,266.1830139160156,266.23199462890625,262.84100341796875,264.0799865722656,264.0799865722656,27685500,18859970.732341267,18416473.3000322,70853.39689741377,69738.239308008,3780.197268920432,3783.019975833585
2015-08-14,264.1319885253906,267.46600341796875,261.4779968261719,265.67999267578125,265.67999267578125,27091200,18427355.016505145,18753250.371473152,69765.70736237708,70585.85850820318,3764.5004185016187,3770.9586411177033
2015-08-15,265.52899169921875,266.6669921875,261.2959899902344,261.5509948730469,261.5509948730469,19321100,18721292.940875016,17892421.84767911,70505.64543280378,68408.92291908059,3752.2515966472574,3753.168302495572
2015-08-16,261.8659973144531,262.44000244140625,257.0409851074219,258.5069885253906,258.5069885253906,29717000,17957146.670535423,17274952.629847713,68573.80054949317,66825.86311646644,3734.9427772343033,3736.4629553285185
2015-08-17,258.489990234375,260.5050048828125,257.11700439453125,257.9760131835937,257.9760131835937,21617900,17271545.07751743,17168722.469978727,66817.07505136728,66551.6233781017,3717.920945126036,3722.2706391673246
2015-08-18,257.9259948730469,257.9930114746094,211.07899475097656,211.07899475097656,211.07899475097656,42147200,17158738.00679449,9404485.726445666,66525.818831251,44554.34202508279,3703.711124736519,3661.7122799153103
2015-08-19,225.67100524902344,237.40899658203125,222.76600646972656,226.6840057373047,226.6840057373047,60869200,11492838.141744085,11648302.362826675,50927.402610104764,51385.638457110384,3657.8103100843064,3663.6559500822414
2015-08-20,226.8990020751953,237.3650054931641,226.8990020751953,235.3500061035156,235.3500061035156,32275000,11681476.979363516,13035948.669589302,51483.15714271949,55389.62537292483,3645.3924818822898,3658.660609629055
2015-08-21,235.35499572753903,236.4320068359375,231.7239990234375,232.56900024414065,232.56900024414065,23173800,13036777.807383722,12579271.129491497,55391.974013909916,54088.3398745591,3640.202650506444,3642.218262950283
2015-08-22,232.66200256347656,234.95700073242188,222.70399475097656,230.38999938964844,230.38999938964844,23205900,12594368.188236844,12228997.911127437,54131.607436847175,53079.55181876221,3623.863832314193,3626.377921276394
2015-08-23,230.37600708007807,232.7050018310547,225.5800018310547,228.16900634765625,228.16900634765625,18406600,12226769.929882511,11878728.419948597,53073.10463816018,52061.0954576768,3607.9320118026053,3610.4955874150046
2015-08-24,228.11199951171875,228.1390075683593,210.4429931640625,210.4949951171875,210.4949951171875,59220700,11869827.12927766,9326642.337992296,52035.084321234375,44308.14296938479,3592.0221792060574,3579.1602353651388
2015-08-25,210.0679931640625,226.3209991455078,199.56700134277344,221.60899353027344,221.60899353027344,61089200,9269998.408454131,10883338.67377409,44128.56175197661,49110.546013500774,3560.3323478302127,3576.6128929588276
2015-08-26,222.0760040283203,231.18299865722656,220.20399475097656,225.8309936523437,225.8309936523437,31808000,10952289.195258066,11517298.856346648,49317.75156518654,50999.637694004894,3558.694533666281,3567.1735522615018
2015-08-27,226.0500030517578,228.6430053710937,223.6840057373047,224.7689971923828,224.7689971923828,21905400,11550839.562946685,11355577.45581686,51098.603879699716,50521.10209886939,3549.02270766153,3552.4502149821437
2015-08-28,224.7010040283203,235.218994140625,220.92599487304688,231.39599609375,231.39599609375,31336600,11345275.304120308,12389891.97611712,50490.54121133522,53544.107008218765,3534.0278836099033,3545.415873064114
2015-08-29,231.5489959716797,233.2220001220703,227.3300018310547,229.77999877929688,229.77999877929688,17142500,12414484.955427712,12132119.191996844,53614.937535492936,52798.84783901367,3527.230050525074,3530.1385349302636
2015-08-30,229.8950042724609,232.0679931640625,226.2469940185547,228.7610015869141,228.7610015869141,19412600,12150344.783512997,11971428.28061232,52851.71298943482,52331.59584704811,3511.930233797666,3515.4581969184837
2015-08-31,229.113998413086,231.9559936523437,225.9149932861328,230.0559997558593,230.0559997558593,20710700,12026932.501826843,12175889.32525162,52493.224268831575,52925.76302366793,3497.5034029101025,3503.091854268032
2015-09-01,230.2559967041016,231.21600341796875,226.8600006103516,228.1210021972656,228.1210021972656,20575200,12207671.912393125,11871232.551247334,53017.824018199244,52039.19164348485,3484.9995761729288,3487.495515890041
2015-09-02,228.0269927978516,230.5769958496093,226.4750061035156,229.28399658203125,229.28399658203125,18760400,11856562.079200236,12053723.62651864,51996.30944443146,52571.15108862892,3469.1247472384903,3474.9971694554097
2015-09-03,229.32400512695312,229.60499572753903,226.66700744628903,227.18299865722656,227.18299865722656,17482000,12060034.6133959,11725395.025227357,52589.49932746682,51612.114878889406,3456.7759345394034,3459.234830711208
2015-09-04,227.21499633789065,230.8999938964844,227.05099487304688,230.29800415039065,230.29800415039065,20962400,11730350.126976004,12214354.561598511,51626.654560827665,53037.17071565335,3441.0211007221515,3448.688495384975
2015-09-05,230.19900512695312,236.1430053710937,229.4429931640625,235.0189971923828,235.0189971923828,20671400,12198609.44762665,12981022.614284668,52991.58196143899,55233.92904131324,3430.3592844830255,3439.74814760757
2015-09-06,234.8699951171875,242.91200256347656,234.6809997558593,239.83999633789065,239.83999633789065,25473700,12956348.354237828,13796369.795934984,55163.91460634768,57523.2238433594,3421.3844494450705,3430.9078059336807
2015-09-07,239.9340057373047,242.1060028076172,238.7220001220703,239.8470001220703,239.8470001220703,21192200,13812599.32689358,13797578.471965289,57568.32710914896,57526.5834675564,3412.802635036999,3417.2534688984642
2015-09-08,239.8459930419922,245.781005859375,239.6779937744141,243.60699462890625,243.60699462890625,26879200,13797404.671066534,14456703.095737033,57526.100378299365,59344.36783212796,3399.0687973134973,3407.352122585903
2015-09-09,243.4149932861328,244.4160003662109,237.8209991455078,238.16799926757807,238.16799926757807,23635700,14422547.435091147,13509840.608039936,59250.85895648808,56723.995875121065,3388.9919725294494,3388.251786405178
2015-09-10,238.33599853515625,241.29299926757807,235.7910003662109,238.4770050048828,238.4770050048828,21215500,13538449.54804989,13562492.98213962,56804.04819775,56871.2819160989,3370.2671527502835,3374.8994513230855
2015-09-11,238.32899475097656,241.16900634765625,238.32899475097656,240.10699462890625,240.10699462890625,19224700,13537256.0532405,13842496.9155523,56800.709739011014,57651.368869725615,3356.6143239379153,3362.868100127712
2015-09-12,239.85499572753903,240.12399291992188,234.7539978027344,235.22900390625,235.22900390625,17962600,13798958.397561954,13015852.206343872,57530.41897545777,55332.68427872658,3344.4944998862893,3344.3287685856585
2015-09-13,235.24200439453125,235.9349975585937,229.33200073242188,230.51199340820312,230.51199340820312,18478800,13018010.38135674,12248434.36279691,55338.80063155666,53135.77910502348,3326.235683525092,3325.9504172682146
2015-09-14,230.60899353027344,232.44000244140625,227.96099853515625,230.6439971923828,230.6439971923828,20997800,12263903.401566466,12269488.786862465,53180.507897045696,53196.65344087989,3307.956847632646,3312.421080232997
2015-09-15,230.49200439453125,259.1820068359375,229.822006225586,230.3040008544922,230.3040008544922,19177800,12245248.243654514,12215308.731101088,53126.56408980861,53039.93280958594,3294.194033468714,3298.4197430757094
2015-09-16,230.25,231.21499633789065,227.4019927978516,229.09100341796875,229.09100341796875,20144200,12206718.140625,12023311.620953124,53015.0625,52482.68784705177,3280.3062040459945,3283.545404819789
2015-09-17,229.0760040283203,230.2850036621093,228.92599487304688,229.8099975585937,229.8099975585937,18935400,12020950.150719147,12136871.515329696,52475.815621583024,52812.634977880836,3265.4863830461254,3270.603058141017
2015-09-18,233.52099609375,234.35299682617188,232.1849975585937,232.9750061035156,232.9750061035156,20242200,12734379.946632223,12645266.75570737,54532.0556166172,54277.35346893313,3256.2855500833666,3260.1067258665416
2015-09-19,232.8580017089844,233.2050018310547,231.0890045166016,231.4929962158203,231.4929962158203,12712600,12626224.25577072,12405479.863408849,54222.848959901385,53589.0072969778,3241.9767306704116,3244.9633751594492
2015-09-20,231.3990020751953,232.3650054931641,230.9100036621093,231.2120056152344,231.2120056152344,14444700,12390374.840166297,12360360.652274411,53545.498161396245,53458.99154061919,3226.871906008434,3231.021043739467
2015-09-21,231.2169952392578,231.2169952392578,226.52099609375,227.0850067138672,227.0850067138672,19678800,12361160.890348917,11710228.854493152,53461.29888747097,51567.600274237106,3213.044074144308,3213.232704018703
2015-09-22,226.968994140625,232.3860015869141,225.11700439453125,230.6179962158203,230.6179962158203,25009300,11692290.551875409,12265339.75980809,51514.924301207066,53184.66017860011,3195.150248017486,3203.104352701259
2015-09-23,230.93600463867188,231.8350067138672,229.59100341796875,230.2830047607422,230.2830047607422,17254100,12316149.26842697,12211968.141465392,53331.43823847268,53030.26228163601,3185.4714334873443,3189.1080204267837
2015-09-24,230.3580017089844,235.6490020751953,230.2949981689453,234.5290069580078,234.5290069580078,25097800,12223903.351103503,12899999.516569616,53064.80895135646,55003.85510470928,3171.2476055294674,3179.6926818046522
2015-09-25,234.36199951171875,237.427001953125,233.6840057373047,235.1439971923828,235.1439971923828,22363600,12872460.975868585,13001746.356143778,54925.54681513086,55292.699415611336,3161.6057783040133,3166.64633121963
2015-09-26,235.0760040283203,235.4029998779297,233.3580017089844,234.33999633789065,234.33999633789065,13724100,12990471.0403427,12868835.707187217,55260.72766992287,54915.233883642606,3148.6739577924254,3152.180989545741
2015-09-27,234.1390075683593,234.5260009765625,232.4759979248047,232.7570037841797,232.7570037841797,14179900,12835752.062744357,12609802.194935229,54821.07486509621,54175.82281058864,3134.091136304276,3136.936656172633
2015-09-28,232.83599853515625,239.3390045166016,232.4669952392578,239.1419982910156,239.1419982910156,24713000,12622645.36965408,13676266.713246496,54212.60221386328,57188.895346620106,3119.1423022428835,3129.6603098600717
2015-09-29,239.01600646972656,239.802001953125,235.9279937744141,236.6869964599609,236.6869964599609,22691300,13654662.100376325,13259379.339347929,57128.65134873637,56020.73429323755,3111.6764851492653,3113.54396720962
2015-09-30,236.63999938964844,237.73399353027344,235.6289978027344,236.0599975585937,236.0599975585937,19743500,13251482.476407705,13154283.42087886,55998.48931113281,55724.32244736326,3095.654653040998,3099.2556274888557
2015-10-01,236.0039978027344,238.44500732421875,235.61599731445312,237.5489959716797,237.5489959716797,20488800,13144923.996178908,13404777.122631526,55697.886978873066,56429.52548715309,3081.3728264258953,3087.0832850825445
2015-10-02,237.2640075683593,238.5410003662109,236.60299682617188,237.29299926757807,237.29299926757807,19677900,13356589.698420111,13361486.491069186,56294.20928739845,56307.9675014028,3068.9870111633318,3073.165947559047
2015-10-03,237.2019958496093,239.31500244140625,236.94400024414065,238.72999572753903,238.72999572753903,16482700,13346119.733323855,13605702.50912856,56264.78683503806,56992.010860070804,3055.2791744163924,3060.9416031996107
2015-10-04,238.531005859375,238.968002319336,237.94000244140625,238.25900268554688,238.25900268554688,12999000,13571708.36201856,13525332.75856213,56897.04075628519,56767.35236071143,3042.9623593979695,3046.8092693382214
2015-10-05,238.14700317382807,240.38299560546875,237.0350036621093,240.38299560546875,240.38299560546875,23335900,13506267.976003924,13890287.310461296,56713.995120675274,57783.98457625881,3028.9325316842333,3035.271921438746
2015-10-06,240.363998413086,246.9349975585937,240.1360015869141,246.06300354003903,246.06300354003903,27535100,13886994.370297378,14898377.096388286,57774.85173312601,60547.00171114526,3017.5037018953026,3027.2905885539194
2015-10-07,246.1699981689453,246.6809997558593,242.5850067138672,242.968994140625,242.968994140625,22999200,14917820.16022908,14343415.105833346,60599.66799849854,59033.932113707066,3009.6638766229726,3010.5352383351083
2015-10-08,243.0749969482422,244.25100708007807,242.1790008544922,242.3040008544922,242.3040008544922,18515300,14362196.58510338,14225965.640615322,59085.45414138795,58711.22883009375,2992.923050374081,2996.2089042295784
2015-10-09,242.4980010986328,244.22799682617188,242.1219940185547,243.9309997558593,243.9309997558593,17353100,14260162.984226223,14514463.489142671,58805.28053683252,59502.33264189302,2978.700229496282,2984.1745623115485
2015-10-10,243.7400054931641,245.31900024414065,243.07400512695312,244.9409942626953,244.9409942626953,15912700,14480396.36465727,14695502.10068204,59409.19027780766,59996.09067039774,2966.296408862625,2971.5232159989873
2015-10-11,244.74200439453125,247.2429962158203,244.1519927978516,247.0500030517578,247.0500030517578,16827300,14659715.347045925,15078376.761405244,59898.648715052754,61033.704007873544,2953.6525827358037,2959.9708839686527
2015-10-12,246.875,247.45399475097656,245.1790008544922,245.30799865722656,245.30799865722656,17388300,15046356.201171877,14761657.61184985,60947.265625,60176.01420521387,2942.139753313083,2944.5675387547244
2015-10-13,245.1999969482422,250.23599243164065,243.7570037841797,249.50799560546875,249.50799560546875,28198500,14742168.857557137,15532930.60816989,60123.03850341798,62254.23987105861,2926.8189252331367,2935.1061948835695
2015-10-14,249.4929962158203,254.2749938964844,248.9029998779297,251.988998413086,251.988998413086,27462600,15530129.449767428,16000912.157174902,62246.75516074733,63498.455321230256,2917.4660994725255,2923.9258568717896
2015-10-15,252.10699462890625,255.9620056152344,252.04600524902344,254.32000732421875,254.32000732421875,25223500,16023400.416542113,16449078.842730056,63557.936740819365,64678.66612539068,2906.434272857423,2912.5955249635263
2015-10-16,254.29600524902344,266.135009765625,253.92599487304688,262.8689880371094,262.8689880371094,35901500,16444422.01563358,18164274.640869807,64666.458285611356,69100.10487165395,2894.9774584493507,2907.48316485702
2015-10-17,262.7470092773437,273.5780029296875,262.36700439453125,270.6400146484375,270.6400146484375,43199600,18139000.1373185,19823303.256962955,69035.99088418853,73246.01752890646,2889.7826374494825,2901.592850648951
2015-10-18,270.9070129394531,271.6679992675781,260.7770080566406,261.6430053710937,261.6430053710937,22434300,19882030.84073557,17911311.50848257,73390.60965977702,68457.06225961816,2884.2968160834025,2878.93450055221
2015-10-19,261.8609924316406,264.82000732421875,260.95098876953125,263.43701171875,263.43701171875,25258800,17956117.07870635,18282280.756805018,68571.17935728375,69399.05914330482,2861.6049705474015,2867.067166080469
2015-10-20,263.5719909667969,270.8349914550781,263.2269897460937,269.4630126953125,269.4630126953125,30889800,18310397.45671005,19565794.289467644,69470.19442220125,72610.31521083415,2849.6701440543693,2859.4318262376346
